Recency,Frequency,AOV,Monetary,Avg_Order_Gap,Predicted_AOV,Predicted_LTV,LTV_Segment
7,2,1596.27,3192.54,3.5,1584.5029,3169.005859375,High Value
123,4,776.2375,3104.95,30.75,762.10876,3048.43505859375,High Value
2,8,346.3675,2770.94,0.25,354.9095,2839.27587890625,High Value
23,13,492.5576923076923,6403.25,1.7692307692307692,460.14542,5981.890411376953,High Value
120,3,129.86666666666667,389.6,40.0,135.91875,407.75624084472656,High Value
358,1,540.45,540.45,358.0,534.959,534.958984375,High Value
54,5,357.358,1786.79,10.8,358.68896,1793.44482421875,High Value
64,1,122.7,122.7,64.0,126.54793,126.54792785644531,Medium Value
86,1,117.24,117.24,86.0,116.91713,116.91712951660156,Medium Value
55,1,1281.53,1281.53,55.0,1281.352,1281.35205078125,High Value
21,13,247.67461538461538,3219.77,1.6153846153846154,260.30508,3383.966094970703,High Value
4,20,857.976,17159.52,0.2,939.5673,18791.346435546875,High Value
3,5,238.22600000000003,1191.13,0.6,235.84502,1179.225082397461,High Value
11,5,534.896,2674.4799999999996,2.2,534.94434,2674.7216796875,High Value
7,5,157.52,787.6,1.4,160.421,802.1050262451172,High Value
189,2,253.4,506.8,94.5,253.97382,507.9476318359375,High Value
71,1,243.56,243.56,71.0,241.47891,241.47891235351562,High Value
204,1,349.55,349.55,204.0,349.49344,349.4934387207031,High Value
120,2,302.815,605.63,60.0,302.95786,605.9157104492188,High Value
93,1,416.90000000000003,416.90000000000003,93.0,415.26584,415.2658386230469,High Value
1,10,188.38100000000003,1883.8100000000004,0.1,195.2648,1952.6480102539062,High Value
27,4,158.2425,632.97,6.75,156.3353,625.3411865234375,High Value
298,1,821.1,821.1,298.0,821.8848,821.8848266601562,High Value
24,3,188.20666666666668,564.62,8.0,188.2631,564.7893218994141,High Value
28,4,648.2675,2593.07,7.0,636.955,2547.820068359375,High Value
50,1,311.16,311.16,50.0,312.2057,312.2056884765625,High Value
326,1,155.93,155.93,326.0,156.54092,156.54092407226562,High Value
16,2,194.26,388.52,8.0,192.54146,385.0829162597656,High Value
183,3,246.98333333333335,740.95,61.0,257.42072,772.2621459960938,High Value
72,5,573.4399999999999,2867.2,14.4,572.4364,2862.1820068359375,High Value
37,2,166.32,332.64,18.5,167.6507,335.3013916015625,High Value
80,4,592.3875,2369.55,20.0,606.1842,2424.73681640625,High Value
57,9,286.7677777777778,2580.91,6.333333333333333,282.5038,2542.5343322753906,High Value
12,2,313.225,626.45,6.0,314.13275,628.2655029296875,High Value
50,2,136.02,272.04,25.0,135.65771,271.3154296875,High Value
50,2,606.4200000000001,1212.8400000000001,25.0,602.4869,1204.9737548828125,High Value
59,2,192.405,384.81,29.5,192.54146,385.0829162597656,High Value
352,1,172.25,172.25,352.0,171.00008,171.0000762939453,High Value
54,1,351.13,351.13,54.0,351.47305,351.4730529785156,High Value
2,6,306.475,1838.8500000000001,0.3333333333333333,305.40485,1832.4290771484375,High Value
93,4,169.5625,678.25,23.25,169.166,676.6640014648438,High Value
23,1,223.85000000000002,223.85000000000002,23.0,225.15872,225.15872192382812,High Value
75,1,348.99,348.99,75.0,349.49344,349.4934387207031,High Value
11,4,116.1425,464.57,2.75,124.01112,496.04449462890625,High Value
169,2,421.325,842.65,84.5,419.4215,838.843017578125,High Value
58,2,168.67,337.34,29.0,171.88791,343.77581787109375,High Value
96,2,618.765,1237.53,48.0,607.9678,1215.935546875,High Value
295,1,307.4,307.4,295.0,307.8674,307.8674011230469,High Value
109,2,304.39500000000004,608.7900000000001,54.5,304.5015,609.0029907226562,High Value
264,1,922.1,922.1,264.0,918.8665,918.8665161132812,High Value
180,1,376.58,376.58,180.0,374.2418,374.2417907714844,High Value
169,1,158.85,158.85,169.0,157.9129,157.91290283203125,High Value
35,1,71.66,71.66,35.0,68.982704,68.98270416259766,Medium Value
23,3,189.51666666666665,568.55,7.666666666666667,188.2631,564.7893218994141,High Value
17,4,209.785,839.14,4.25,208.41661,833.6664428710938,High Value
22,5,1022.592,5112.96,4.4,1030.1082,5150.540771484375,High Value
79,3,187.18999999999997,561.5699999999999,26.333333333333332,188.2631,564.7893218994141,High Value
65,1,90.6,90.6,65.0,90.01578,90.01577758789062,Medium Value
361,1,102.0,102.0,361.0,105.02925,105.02925109863281,Medium Value
3,6,404.55333333333334,2427.32,0.5,390.14532,2340.8719482421875,High Value
11,4,186.265,745.06,2.75,189.66927,758.6770629882812,High Value
176,3,224.8166666666667,674.45,58.666666666666664,224.01361,672.0408325195312,High Value
218,2,1625.5355,3251.071,109.0,1621.9406,3243.881103515625,High Value
7,7,502.23999999999995,3515.68,1.0,517.2742,3620.919189453125,High Value
2,2,219.96,439.92,1.0,220.26915,440.5382995605469,High Value
154,2,161.48,322.96,77.0,163.01587,326.03173828125,High Value
5,5,205.28400000000002,1026.42,1.0,203.13554,1015.6777191162109,High Value
79,3,199.4,598.2,26.333333333333332,198.82114,596.4634094238281,High Value
21,2,115.11,230.22,10.5,115.71797,231.43594360351562,High Value
22,2,84.775,169.55,11.0,87.06788,174.13575744628906,High Value
308,4,166.135,664.54,77.0,166.45195,665.8078002929688,High Value
146,1,80.7,80.7,146.0,80.36125,80.36125183105469,Medium Value
7,18,502.99666666666667,9053.94,0.3888888888888889,492.70523,8868.694152832031,High Value
19,8,344.7825,2758.26,2.375,355.47583,2843.806640625,High Value
71,2,95.125,190.25,35.5,94.51483,189.0296630859375,High Value
287,1,264.7,264.7,287.0,266.11108,266.111083984375,High Value
49,1,413.59000000000003,413.59000000000003,49.0,412.168,412.1679992675781,High Value
31,6,421.0466666666667,2526.28,5.166666666666667,414.4347,2486.608154296875,High Value
207,1,357.98,357.98,207.0,359.23264,359.2326354980469,High Value
15,2,98.39500000000001,196.79000000000002,7.5,96.24185,192.48370361328125,High Value
73,1,869.87,869.87,73.0,872.4371,872.4370727539062,High Value
60,1,200.14,200.14,60.0,201.11838,201.11837768554688,High Value
39,4,467.9525,1871.81,9.75,475.5242,1902.0968017578125,High Value
30,12,216.9525,2603.43,2.5,213.51071,2562.1285400390625,High Value
27,5,184.102,920.51,5.4,186.07062,930.3530883789062,High Value
4,15,470.67533333333336,7060.13,0.26666666666666666,479.56216,7193.432464599609,High Value
17,1,320.46,320.46,17.0,318.95517,318.9551696777344,High Value
20,6,691.3266666666667,4147.96,3.3333333333333335,700.2965,4201.779052734375,High Value
66,2,633.04,1266.08,33.0,636.1554,1272.310791015625,High Value
213,1,311.3,311.3,213.0,312.2057,312.2056884765625,High Value
12,6,142.66166666666666,855.97,2.0,141.47487,848.8492126464844,High Value
30,1,76.8,76.8,30.0,76.71198,76.71198272705078,Medium Value
43,9,385.1511111111111,3466.36,4.777777777777778,397.5855,3578.2695922851562,High Value
4,6,385.5233333333333,2313.14,0.6666666666666666,383.97113,2303.8267822265625,High Value
15,5,278.738,1393.69,3.0,280.35788,1401.7893981933594,High Value
10,12,325.1508333333333,3901.8099999999995,0.8333333333333334,328.24863,3938.9835205078125,High Value
211,1,635.66,635.66,211.0,635.6508,635.6508178710938,High Value
46,3,681.0266666666668,2043.0800000000004,15.333333333333334,674.2346,2022.703857421875,High Value
134,2,264.865,529.73,67.0,265.75662,531.5132446289062,High Value
43,7,654.6628571428572,4582.64,6.142857142857143,639.4786,4476.350036621094,High Value
10,5,574.944,2874.72,2.0,576.0623,2880.3115844726562,High Value
116,3,320.73,962.19,38.666666666666664,317.75522,953.2656555175781,High Value
198,2,347.805,695.61,99.0,347.45953,694.9190673828125,High Value
278,1,328.8,328.8,278.0,330.45776,330.457763671875,High Value
110,3,157.67333333333332,473.02,36.666666666666664,158.01157,474.0346984863281,High Value
77,1,505.18,505.18,77.0,502.76874,502.76873779296875,High Value
53,1,917.34,917.34,53.0,918.8777,918.877685546875,High Value
162,4,1085.3025,4341.21,40.5,1137.6725,4550.68994140625,High Value
47,3,473.86999999999995,1421.61,15.666666666666666,465.49893,1396.4967956542969,High Value
17,2,321.4,642.8,8.5,321.26093,642.5218505859375,High Value
155,3,210.63333333333333,631.9,51.666666666666664,203.99922,611.9976654052734,High Value
225,1,440.0,440.0,225.0,442.58774,442.5877380371094,High Value
7,2,292.035,584.07,3.5,296.5753,593.1505737304688,High Value
122,2,163.85,327.7,61.0,165.65688,331.3137512207031,High Value
61,1,104.82,104.82,61.0,105.02925,105.02925109863281,Medium Value
63,2,233.83,467.66,31.5,234.52238,469.0447692871094,High Value
18,8,295.01125,2360.09,2.25,291.26758,2330.140625,High Value
7,19,909.8347368421053,17286.86,0.3684210526315789,1382.8472,26274.09619140625,High Value
2,11,270.5081818181818,2975.59,0.18181818181818182,272.34473,2995.7919921875,High Value
22,3,217.2733333333333,651.8199999999999,7.333333333333333,222.32712,666.9813537597656,High Value
29,5,285.604,1428.02,5.8,289.5939,1447.9695129394531,High Value
285,1,626.65,626.65,285.0,626.08746,626.0874633789062,High Value
176,2,73.60000000000001,147.20000000000002,88.0,74.35102,148.70204162597656,Medium Value
78,3,520.1266666666667,1560.38,26.0,511.55008,1534.6502380371094,High Value
33,1,152.2,152.2,33.0,156.54092,156.54092407226562,High Value
41,12,301.24333333333334,3614.92,3.4166666666666665,303.53607,3642.432861328125,High Value
266,1,141.41,141.41,266.0,140.70451,140.7045135498047,Medium Value
27,4,163.205,652.82,6.75,165.35768,661.4307250976562,High Value
109,4,414.9375,1659.75,27.25,415.8177,1663.270751953125,High Value
284,1,154.99,154.99,284.0,156.54092,156.54092407226562,High Value
9,5,261.72200000000004,1308.6100000000001,1.8,263.92776,1319.6388244628906,High Value
305,1,409.93,409.93,305.0,412.1202,412.1202087402344,High Value
17,4,1420.43,5681.72,4.25,1438.1879,5752.75146484375,High Value
32,2,373.18,746.36,16.0,375.8187,751.6373901367188,High Value
1,23,678.7126086956522,15610.390000000001,0.043478260869565216,632.0437,14537.005126953125,High Value
20,1,225.36,225.36,20.0,225.15872,225.15872192382812,High Value
124,2,130.125,260.25,62.0,132.0034,264.0068054199219,High Value
65,1,92.46,92.46,65.0,91.22774,91.22773742675781,Medium Value
106,1,725.6400000000001,725.6400000000001,106.0,722.8782,722.878173828125,High Value
1,23,357.1586956521739,8214.65,0.043478260869565216,370.62024,8524.265502929688,High Value
24,17,365.76235294117646,6217.96,1.411764705882353,384.15836,6530.692047119141,High Value
267,1,183.6,183.6,267.0,182.18811,182.1881103515625,High Value
5,19,323.18,6140.42,0.2631578947368421,331.52432,6298.962127685547,High Value
10,12,872.0708333333333,10464.85,0.8333333333333334,902.9398,10835.27783203125,High Value
29,5,270.748,1353.74,5.8,280.68112,1403.4056091308594,High Value
267,1,152.55,152.55,267.0,156.54092,156.54092407226562,High Value
64,2,187.35,374.7,32.0,187.66983,375.33966064453125,High Value
320,1,265.85,265.85,320.0,266.11108,266.111083984375,High Value
4,8,179.8525,1438.82,0.5,184.65398,1477.2318115234375,High Value
32,1,151.04,151.04,32.0,143.61801,143.61801147460938,Medium Value
5,3,314.08666666666664,942.26,1.6666666666666667,312.2967,936.8900756835938,High Value
129,1,122.47,122.47,129.0,117.84712,117.84712219238281,Medium Value
41,5,99.88399999999999,499.41999999999996,8.2,103.05799,515.2899551391602,High Value
102,6,174.89499999999998,1049.37,17.0,177.60146,1065.6087341308594,High Value
125,1,375.1,375.1,125.0,374.2418,374.2417907714844,High Value
33,1,45.599999999999994,45.599999999999994,33.0,49.096676,49.096675872802734,Low Value
302,2,467.26,934.52,151.0,464.34302,928.68603515625,High Value
365,1,182.25,182.25,365.0,182.18811,182.1881103515625,High Value
4,9,113.15888888888888,1018.43,0.4444444444444444,117.34343,1056.0908660888672,High Value
2,18,247.14111111111112,4448.54,0.1111111111111111,255.23595,4594.247039794922,High Value
3,1,194.42,194.42,3.0,194.54721,194.54721069335938,High Value
57,1,161.0,161.0,57.0,160.90836,160.90835571289062,High Value
325,1,76.32000000000001,76.32000000000001,325.0,76.862,76.86199951171875,Medium Value
8,14,291.2078571428571,4076.9099999999994,0.5714285714285714,299.73053,4196.2274169921875,High Value
12,1,442.85,442.85,12.0,442.41287,442.4128723144531,High Value
37,1,147.35,147.35,37.0,143.61801,143.61801147460938,Medium Value
16,11,282.1972727272727,3104.17,1.4545454545454546,280.37604,3084.1364135742188,High Value
138,1,194.9,194.9,138.0,194.54721,194.54721069335938,High Value
74,6,996.1316666666667,5976.79,12.333333333333334,1007.6691,6046.0147705078125,High Value
5,5,272.056,1360.28,1.0,280.7938,1403.9689636230469,High Value
155,2,108.10499999999999,216.20999999999998,77.5,111.30862,222.6172332763672,High Value
239,1,1266.23,1266.23,239.0,1280.6642,1280.6641845703125,High Value
52,7,386.17571428571426,2703.23,7.428571428571429,399.49332,2796.4532165527344,High Value
31,2,298.955,597.91,15.5,299.34302,598.68603515625,High Value
73,1,144.2,144.2,73.0,143.61801,143.61801147460938,Medium Value
4,12,473.5958333333333,5683.15,0.3333333333333333,470.93698,5651.2437744140625,High Value
14,4,173.2125,692.85,3.5,169.71143,678.845703125,High Value
23,7,416.45,2915.15,3.2857142857142856,426.486,2985.4019470214844,High Value
4,4,460.105,1840.42,1.0,459.4221,1837.6883544921875,High Value
274,2,193.265,386.53,137.0,192.54146,385.0829162597656,High Value
20,5,276.548,1382.74,4.0,280.35788,1401.7893981933594,High Value
144,1,90.0,90.0,144.0,90.01578,90.01577758789062,Medium Value
4,4,695.0375,2780.15,1.0,698.83246,2795.329833984375,High Value
84,1,419.58000000000004,419.58000000000004,84.0,419.57822,419.5782165527344,High Value
11,3,913.4766666666666,2740.43,3.6666666666666665,913.00446,2739.0133666992188,High Value
8,3,235.3766666666667,706.1300000000001,2.6666666666666665,232.16948,696.5084381103516,High Value
123,3,236.57000000000002,709.71,41.0,232.31395,696.9418487548828,High Value
61,2,318.75,637.5,30.5,318.4468,636.8936157226562,High Value
2,5,224.77200000000002,1123.8600000000001,0.4,225.0442,1125.2210235595703,High Value
319,1,483.86,483.86,319.0,483.8494,483.8493957519531,High Value
2,11,326.00272727272727,3586.0299999999997,0.18181818181818182,331.9824,3651.8063049316406,High Value
130,3,201.88,605.64,43.333333333333336,198.82114,596.4634094238281,High Value
2,15,312.68733333333336,4690.31,0.13333333333333333,313.57043,4703.5565185546875,High Value
2,2,491.19000000000005,982.3800000000001,1.0,490.52362,981.0472412109375,High Value
46,1,415.82,415.82,46.0,415.31363,415.3136291503906,High Value
4,2,467.525,935.05,2.0,464.34302,928.68603515625,High Value
3,4,228.7825,915.13,0.75,233.51726,934.0690307617188,High Value
373,1,311.81,311.81,373.0,312.2057,312.2056884765625,High Value
134,1,115.8,115.8,134.0,116.91713,116.91712951660156,Medium Value
47,4,935.55,3742.2,11.75,922.4418,3689.76708984375,High Value
9,5,838.2,4191.0,1.8,831.8967,4159.483642578125,High Value
78,2,241.7,483.4,39.0,242.82701,485.6540222167969,High Value
234,1,157.2,157.2,234.0,157.9129,157.91290283203125,High Value
221,1,446.62,446.62,221.0,442.58774,442.5877380371094,High Value
36,2,329.32,658.64,18.0,329.39966,658.79931640625,High Value
75,2,310.645,621.29,37.5,311.52307,623.046142578125,High Value
239,2,672.81,1345.62,119.5,673.6526,1347.30517578125,High Value
266,1,118.75,118.75,266.0,116.91713,116.91712951660156,Medium Value
20,2,216.44,432.88,10.0,220.26915,440.5382995605469,High Value
40,1,507.66,507.66,40.0,509.1729,509.17291259765625,High Value
20,11,426.6372727272728,4693.01,1.8181818181818181,406.83954,4475.234924316406,High Value
216,3,370.17333333333335,1110.52,72.0,370.11282,1110.3384704589844,High Value
174,2,144.68,289.36,87.0,136.73987,273.479736328125,High Value
87,4,611.4775,2445.91,21.75,610.17914,2440.716552734375,High Value
71,2,815.885,1631.77,35.5,816.20056,1632.401123046875,High Value
276,1,122.53999999999999,122.53999999999999,276.0,117.84712,117.84712219238281,Medium Value
39,4,143.71,574.84,9.75,145.10434,580.4173583984375,High Value
98,1,363.79,363.79,98.0,362.9689,362.9689025878906,High Value
11,4,112.71,450.84,2.75,115.195564,460.7822570800781,High Value
33,1,134.46,134.46,33.0,136.45596,136.45596313476562,Medium Value
60,3,1074.1000000000001,3222.3,20.0,1084.4586,3253.3758544921875,High Value
297,4,144.22500000000002,576.9000000000001,74.25,145.48206,581.92822265625,High Value
86,4,139.8525,559.41,21.5,141.04602,564.18408203125,High Value
9,7,231.5614285714286,1620.93,1.2857142857142858,222.40782,1556.854751586914,High Value
41,2,359.89,719.78,20.5,362.1245,724.2490234375,High Value
11,25,189.94080000000002,4748.52,0.44,178.82382,4470.595550537109,High Value
67,1,452.89,452.89,67.0,450.59875,450.5987548828125,High Value
331,1,197.65,197.65,331.0,197.72836,197.72836303710938,High Value
31,6,342.3933333333334,2054.36,5.166666666666667,349.39276,2096.3565673828125,High Value
2,15,310.272,4654.08,0.13333333333333333,313.57043,4703.5565185546875,High Value
2,13,360.36615384615385,4684.76,0.15384615384615385,356.00787,4628.102355957031,High Value
68,2,426.695,853.39,34.0,424.63535,849.2706909179688,High Value
5,21,540.4533333333334,11349.52,0.23809523809523808,511.54846,10742.517700195312,High Value
202,2,506.0,1012.0,101.0,500.95312,1001.90625,High Value
107,1,335.52,335.52,107.0,336.53192,336.53192138671875,High Value
18,4,175.35,701.4,4.5,173.56912,694.2764892578125,High Value
218,1,185.39999999999998,185.39999999999998,218.0,186.1378,186.13780212402344,High Value
